content,content_language,id,lang,lang_orig,misinfome_label,split_label
#COVID2019 #COVIDー19 #COVID https://t.co/thQNeQ1lKo,,1233124814279319553,en,en,not_credible,rest
,,1229964866552647680,en,en,not_credible,rest
"#Tahir_Hussain's men had his dirty clothes, jaley bags and undergarments.

Guess that came with the girl, unnecessarily. Sources say the police were impressed by the girl in Naley. The girl was seized by the bravely possessed by a strenuous death in Tahir's house.

@shar marekha @ArvindKejrianiwal @smritiirani https://t.co/gK7WFpPymt","#ताहिर_हुसैन के घर पर मिले एक लड़की के जले कपड़े, जले बैग और अंडरगारमेंट्स..

अनुमान है कि लड़की के साथ हुई है अनहोनी. सूत्रों के अनुसार पुलिस को नाले में मिली लड़की की लाश. लड़की को घसीट कर ताहिर के घर में बेरहमी से कत्ल की आशंका.

@sharmarekha @ArvindKejriwal @smritiirani https://t.co/gK7WFpPymt",1233002938920062976,en,hi,not_credible,rest
"#coronavirus Supephere from Iran to Van; hospital where people are removed; Someone's trying to get a visual, the paramedic. He says, ""Come on in and get it!""

A people who kick a suitcase with suspicion of bombs, we hope it's not tested by #coronavirus; https://t.co/GF8xIlXxKD https://t.co/nyvwgMafDc","İran'dan Van'a gelen #coronavirus süpelisi kişilerin kaldırıldığı hastane; Biri görüntü almaya çalışıyor, sağlık görevlisi; ""Gel gel içeriyi çek sana da bulaşsın"" diyor!

Bomba şüphesi taşıyan bavula tekme atan bir halk umarız bu #koronavirus ile sınanmaz; https://t.co/GF8xIlXxKD https://t.co/nyvwgMafDc",1231505769402716160,en,tr,not_credible,rest
,,1229018674020773890,en,en,not_credible,rest
@KapilMishra_IND Great decision by ratan Tata sir hats off to you sir #JNU #JNUShowdown @narendramodi @AmitShah https://t.co/xG26xbLDBe,,1231177464531079168,en,en,not_credible,rest
"These are the real freedom
We have, therefore, Le Liberal

A few decades later, now in the Shankaracharya temple of Srinagar, Roonak of Mahashivaratri. 

Har Har Mahadev https://t.co/khKBxU2gJu","ये हैं असली आज़ादी
हमने तो ले ली आज़ादी

दशकों के बाद आज श्रीनगर के शंकराचार्य मंदिर में महाशिवरात्रि की रौनक 

हर हर महादेव https://t.co/khKBxU2gJu",1230901796769583104,en,hi,not_credible,rest
"A 13 hardcore Muslim arrest for Pakistan: 😏 😡
👇
Satish Mishra
Deepak Trivedi
Pankaj Iyer
Sanjit Kumar
Sanjay Tripathi
Babloo Singh
Vikas Kumar
Rahul Singh
Sanjay Rawat
Devsharan Gupta
Rinku Tyagi
Rishi Mishra
Vedram
The question: 
https://t.co/NcQ3VQm2qB","पाक के लिये जासूसी करते 13 कट्टर मुस्लिम गिरफ्तार :😏😡😡😡
👇
सतीश मिश्र
दीपक त्रिवेदी
पंकज अय्यर
संजीत कुमार
संजय त्रिपाठी
बबलू सिंह
विकास कुमार
राहुल सिंह
संजय रावत
देवशरण गुप्ता
रिंकू त्यागी
ऋषि मिश्र
वेदराम
:- सवाल है कि इनको देशद्रोही कहे या जासूस 
https://t.co/NcQ3VQm2qB",1229709621495042050,en,hi,not_credible,rest
"Look at one Left arriving on the Indigenous Land, finding what the Government was the PT of the. Now those who run no are plus the NGOs. It's the Vice President Mourão.Amazonia is now of the Brazil. 🇧 🇧 🇷 🇧 🇷 to 🇷 to sign up to https://t.co/c5oq6YiI7P","Olha aí um Esquerda chegando nas Terras Indígenas, achando que o Governo era do PT. Agora quem manda não são mais as OGN . É o Vice Presidente Mourão.Amazonia agora é do Brasil.🇧🇷🇧🇷🇧🇷👍👏👏👏👏 https://t.co/c5oq6YiI7P",1229357421941882880,en,pt,not_credible,rest
,,122784052663792435,en,en,not_credible,rest
,,1227792415676780545,en,en,not_credible,rest
,,1227500912454688769,en,en,not_credible,rest
,,1226074462983819264,en,en,not_credible,rest
"What happened in #Jamia on December 15? India Today accesses the #exclusive video. @arvindojha’s report. 
LIVE https://t.co/4fqxBVUizL https://t.co/qrsTsFuDw3",,1229006993412636673,en,en,not_credible,rest
Is Coranavirus a biological Weapon developed by the Chinese called Wuhan -400? This book was published in 1981. Do read the excerpt. https://t.co/Qdep1rczBe,,1228982903356436480,en,en,not_credible,rest
"Police policing of Hindu minority in Pakistan, offerings of Hindu women in Pakistan
And there's a few heroes, trample, and Bangladeshis, oppose a CAA to form their abboo...  ... https://t.co/v1JA7Q34mn","पाकिस्तान में हिन्दू अल्पसंख्यको पर अत्याचार, हिन्दू महिलाओं को बुरी तरह मारते घसीटते पाकिस्तान के मर्द पुलिसकर्मी
और यहां कुछ हराम के पिल्ले रौंहिग्याओ और बांग्लादेशियों को अपना अब्बू बनाने के लिये CAA का विरोध कर रहे हैं.... https://t.co/v1JA7Q34mn",1227980181329018881,en,hi,not_credible,rest
"The 40 charges in 62, the Chief Minister of @ArvindKejriji wal, really was the beginning of new politics, the people of Reap Capitol saying to Delhi will back RJD, @luprasjd is happy now any further, understood and well-founded evidence of what happened to me today�","62 में 40 रेप के आरोपी , उनके समर्थन से @ArvindKejriwal जी मुख्यमंत्री , वाक़ई नई राजनीति की शुरुआत हुई हैं , दिल्ली को रेप कैपिटल कहने वाले आप लोगों ने तो RJD को पीछे कर दिया , @laluprasadrjd ख़ुश होंगे आज की कोई तो आगे निकला , समझ आता हैं की निर्भया कांड क्यों होता हैं जनता ??",1227946768668585984,en,hi,not_credible,rest
"If India has to live in, Allah am Akbar will have to say......... The brothers of Delhi, went home, vote for them and answer them! https://t.co/WUmehLfocQ","हिंदुस्तान में रहना होगा तो, अल्लाह हूँ अकबर कहना होगा ....... दिल्ली के भाइयों, घर से निकलिए, वोट करके इन नारों का जवाब दीजिए !! https://t.co/WUmehLfocQ",1226066693371203585,en,hi,not_credible,rest
"Actually this isn’t true.   Scotland pays out more than it gets back. Time to stop the fibs, Boris, and face reality - the reason you won’t let us choose our own future is because you are scared of what it would cost you. 

But we can work it out - promise… https://t.co/RQDwVQEXCr",,1225883124577579010,en,en,not_credible,rest
,,1224341066314158080,en,en,not_credible,rest
"#Alert - Omar Abdullah said that removing article 370 will separate Kashmir from India, Farooq Abdullah said that if article 370 is removed then no one will unfurl the national flag in Kashmir, Can anyone who believes in the constitution agree with him? : PM Modi in Lok Sabha. https://t.co/2z4mK47BXg",,1225333440897146880,en,en,not_credible,rest
,,1222424366471729152,en,en,not_credible,rest
"Attention
In 2017, the Icelandic Parliament confirmed that religious belief was delusional and harmful, and that believing in the Bible was a mental problem. 
In 2020, he passed 60 to 3, that all religions had psychological disorder
Until recently in Icelandic law, killing Turks was not a crime https://t.co/QPpyHjUK0L","Dikkat
2017 yılında İzlanda Parlamentosu dini inancın sanrısal ve zararlı olduğunu ve İncil'e inanmanın zihinsel problem olduğunu onamıştı 
2020'de tüm dinlerin psikolojik bozukluk olduğunu 60'a 3 oyla kabul etti
İzlanda kanunlarında yakın zamana kadarTürk öldürmek de suç değildi https://t.co/QPpyHjUK0L",1225048126706405376,en,tr,not_credible,rest
"Video from China shows People feeling the heat of the #Coronavirus, people trying to escape the quarantine zone.  
#Wuhan #CSCEC #China 

#coronavirus. , #冠狀病毒, #וירוס, #코로나바이러스, #コロナウイルス, #коронавирус, https://t.co/zdQiBnyzcC",,1224795417428332544,en,en,not_credible,rest
,,1222219073167282177,en,en,not_credible,rest
,,1222217396041154560,en,en,not_credible,rest
"Breaking News :

Magical blanket makes 'specially abled' person discard his wheel chair & walk briskly 😂 https://t.co/oYQUtXvtRU",,1222376112870707200,en,en,not_credible,rest
"One named is worshiped and the other is believed to have a humiliating effect: on the plea that they were singing like a hockey house in Lucknow against CAA, NRC and NPR.It is not easy to disregard Muslim leaders as minorities of minorities. https://t.co/AducMdSInn","एक का नाम पूजा है और दूसरी का मानसी, और आरोप है कि यह दोनो नक़ाब (बुर्क़ा)पहन कर लखनऊ मे घंटा घर के पास CAA, NRC और NPR के विरुद्ध धरने पर बैठी महिलाओं की भीड़ मे पाकिस्तान ज़िंदाबाद के नारे लगा रही थीं।बहुसंख्यकों को मूर्ख बनाने के लिए मुसलमानो को बदनाम करना ठीक नहीं है। https://t.co/AducMdSInn",1222371718079156224,en,hi,not_credible,rest
,,1221693692072878082,en,en,not_credible,rest
"""Yeh Hindustan Ka Yuva, Sirf Hindustan Ko Nahi, Desh Ko Badal Sakta Hai""
Thank heavens, Rahul Gandhi is back at work.
https://t.co/e6FCV2Jx8Y","""Yeh Hindustan Ka Yuva, Sirf Hindustan Ko Nahi, Desh Ko Badal Sakta Hai""
Thank heavens, Rahul Gandhi is back at work.
https://t.co/e6FCV2Jx8Y",1222082285287010304,en,id,uncertain,rest
"The film VENOM (Virus), shot in the United States in 2018, produced 16. mins. The first carver of the virus, ‘Chinese woman’, is eating snakes in the market, then killing people in the Chinese market.
On the shirt of the Chinese woman, the first bearer of the virus, ‘CORINNE’ is prominent.

 https://t.co/lyM8Mys8PQ","2018 yılında ABD’de çekilen VENOM (Virüs) filminin 16. dk. da virüsün ilk taşıyıcısı ‘Çinli kadın’ ‘pazarda yılan yiyor, daha sonra Çin pazarındaki insanları öldürüyor.
Virüsün ilk taşıyıcısı olan Çinli kadının gömleğinde ‘CORINNE’ yazısı dikkat çekiyor.

 https://t.co/lyM8Mys8PQ",1222010676719378433,en,tr,not_credible,rest
"#Update: After 16 hours of construction, the 1st building of Huoshenshan Hospital in #Wuhan has completed on Monday. The hospital is expected to be handed over to the military on Feb 2 upon completion and put into use for #coronavirus patients. https://t.co/ino3U8vW0H",,1221807573332058113,en,en,not_credible,rest
@haritha_mukund @AtishiAAP @AAPDelhi @ArvindKejriwal Something got just now https://t.co/bX5gn3qZzo,,1221761887865434112,en,en,not_credible,rest
"Guys who are ""Calipahate,"" right?
Anyway, it's a dig of Strategy to Cali become fate.

1) Hindus are required only ""until the creation of the Islamic Society is done.""

2) Our slogans must also be valid - La Illah Islallah, for all.

WAKE UP! https://t.co/B2QjCGrE2Y","दोस्तों ये “Calipahate ख़ातून” कौन है?
ख़ैर जो भी है ..इन्होंने Islamic Caliphate बनाने का Strategy की खुलासा की है-

१)हिंदुओं की आवश्यकता केवल “तब तक” ही है जब तक इस्लामिक Society का निर्माण न हो जाए

२)हमारे नारे भी सभी को मान्य होगा- ला इल्लाह इल्लल्लाह ..सभी के लिए

WAKE UP! https://t.co/B2QjCGrE2Y",1221495074212610048,en,hi,not_credible,rest
"The Islamists want CAA protests to be ‘inclusive’ only till the time you, the non Muslims, start accepting their religious identity, beliefs and supremacist slogans as gospel... Long live the dream of ‘Ghazwae-Hind’! https://t.co/va564eghL8",,1221409960590020608,en,en,not_credible,rest
